Old Stevenson would go spare if he knew.,neutral
Some got extremely hot under the collar about it.,anger
"So I mean you, you just mind your own business.",neutral
"Both sides, as so often in such debates, generated more heat than light.",anger
Was it going to be a rap on the knuckles for quality?,neutral
He already said he could see red and green.,neutral
"Yanto, who would do anything for anybody who asked him nicely, also had a very short fuse when it came to insults.",neutral
It's steamed up between the layers is that what you're looking at.,anger
That's what'd stick in my throat.,neutral
"Because I like you, Breeze, and it makes my blood boil to think of you slaving away as you do.",anger
Well you'll take the biscuit out of the Wednesday thing won't you?,anger
I know you are too stupid to understand this but I will talk slowly and loudly and hope that you won't try my patience too far.,anger
He says you have to have nerves of steel.,neutral
So these are hung on tenterhooks directly hammered straight into the wall.,neutral
Tongue tied.,surprise
I'm at my wits end.,anger
"Ants in your pants, darling?",surprise
"Once it was known that Terry Gill was wanted for questioning, a young constable who knew him, all bright eyed and bushy tailed, pointed out that his van had been parked in the car-park all day within fifty yards of the Incident Room.",neutral
"A bit further, give us a smile, lick your lips, Gilly.",joy
So I can't go away in the autumn now cos that's just when everybody starts raring to go and wanting to get started on next year's programme.,sadness
"But I was, I was bored to tears.",sadness
I didn't know I could have such a good time so close to home.,surprise
"The leisurewear industry would come apart at the seams, literally, without this indispensable fastening.",neutral
"He waited to be instructed, what else a Rifleman could do to be less like a fish out of water in a battalion of Grenadiers.",neutral
"In a fit of pique, she'd included some wild canvases in the last show.",neutral
Try to get a grip on yourself and tell me about it.,neutral
Jane could not get worked up about any car.,neutral
"So I go, have a job to find it he just looks at me hard as nails.",anger
"To fight for King and Country to keep a stiff upper lip and a devil-may-care sangfroid, no matter if he were scared shitless.",joy
"I was, as a newly arrived curate, somewhat taken aback and went home to lick my wounds.",surprise
"Since immigrants from hot countries have settled here for generations, surviving the cold, icy blast, the hybrid English, with the blood of many nations in their veins will not turn a hair at the cooler climate or the cooler neighbours.",neutral
"Not only are characters within the tale likened to animals for instance the miller, proud as a peacock, with his skull.",neutral
"Yeah, pleased as punch.",joy
"But her silence, and her eyebrows, speak volumes.",neutral
The windows upstairs are all steamed up.,neutral
Come clean Steve. Swallow your pride.,neutral
He doesn't come and whisper sweet nothings in our ears.,sadness
"Mind you, when I was skivvying for that Brixton fam'ly, the head of the fam'ly didn't' alf take a fancy to me.",surprise
Providing the income you will need after you stop work can take a load off your mind.,neutral
Don't tear your hair out.,anger
So these are hangings erm hung on tenterhooks directly hammered straight into the wall.,neutral
"Chill out, Tal.",neutral
Feast your eyes on this little dazzler a gem in a million.,joy
"Listen to the way he sings the phase ' Footloose And Fancy Free',",neutral
The Jamboree was in full swing.,neutral
"Because you know they came up, they were full of the joys of spring, looking around, chatting to their friends.",joy
"Both of them were breathing hard, such a hurry and scramble of lips, hands, such a heat inside and between them, he stuffed one small breast into his mouth and then the other, giving her the same churn of astonished guilty pleasure as when she lay on her bed in the afternoons and read the forbidden books she smuggled home from the library.",joy
Ooh well they used to well they didn't used to sing a lot of songs but er they used to do a lot of you know playing about and perhaps and then they'd perhaps have a ball.,joy
And mummy will have a whale of a time.,joy
It's only when you let your hair down that others can see the real person hiding under the hat.,neutral
"By the time they were ready to leave she was having to use every ounce of effort to convince Andr that no, she didn't want to paint the town red, or any other colour, for that matter, and no, she didn't want to have any candlelit dinners with him.",neutral
No. He was only pulling your leg.,surprise
No punch line.,neutral
"He is not a flamboyant man, nor is he much of a social butterfly except by comparison with the rest of his senior colleagues who tend to keep to their own counsel and lives in Barnes.",neutral
"After that, the world is your oyster, as they say.",joy
"For the past five days now she had been living somewhere on cloud nine, and had decided that she might just as well set up home there, as it was such a wonderful place to be.",joy
"Cry my eyes out, make an absolute wally of myself and now you tell me he was a Repo Man.",sadness
"so, he said that she's feeling a bit down in the dumps and quite moody.",sadness
"That erm, made me laugh because he said to his secretary, erm, you know, I I honestly don't think your time is she is so down in the mouth.",joy
"To pretend as the sister said, that because she and another sister share lesbian sexuality, that that is the only thing, I think is living in a fools paradise.",joy
Mr Crangle was grinning from ear to ear.,joy
"They're going to have to come out of the forests,' he replied, with a grin like a Cheshire cat.",joy
I wish I could happy go lucky like that.,neutral
"The voice sings along with the song, then turns into a hum. Your heart sinks. You were hoping he was alone in the house.",sadness
"Female speaker I jump for joy... but until I hear from the Foreign Office or from Martin, I won't believe it.",joy
I suppose that comments like that are music to your ears?,joy
"It's a little lad and I looked through a window, I could see Judith holding this baby but you had to walk round to get to her and I knew before you'd got there and you were all over the moon about this little baby and everything.",neutral
"She was not quite sure what all of them were laughing about but there they were, rolling about with mirth, and Herbert Fraser looking as pleased as Punch.",joy
"Constance was in seventh heaven, the dresses, the hats, the model girls, everything appeared perfect to her.",joy
Oh Tilly was thrilled to bits with that little that little plastic thing.,joy
"I'm tickled pink. If I wasn't, I wouldn't have kept quiet about you and him, would I?",joy
"Erm since we've got together we, we are on top of the world.",joy
"You feel, at the end of the treatment you feel as if you're walking on air.",joy
I will go bananas.,anger
It may very well be that I'm not playing with a full deck.,sadness
"I'm gonna get stir crazy not being able to play badminton I know, and I score, it's gonna drive me crazy.",sadness
"It may well be necessary to botch up repairs using hurdles, bedsteads, corrugated iron sheets, scraps of wire netting, and baler twine.",neutral
"It was involved with your trial and error and practice, but it was certainly involved with Vicky and that is watching, or learning from okay.",neutral
"This picture of Dreadnought was so wide of the mark that Willis found it better to say nothing, simply making a gesture which had something in common with a petty officer's salute.",neutral
"Yes, the done thing for driving horses to canter or gallop on the road, they never ever should.",neutral
Perhaps next time you'll inform me first before you gatecrash my party and throw yourself into the fountain.,anger
Did I speak out of turn?,neutral
"Come on now, Malachi, don't stand on ceremony here at home.",anger
"So they find your particular weakness, your Achilles heel and they'd go for that.",neutral
The government takes the view that President Clinton was simply addressing domestic critics of his foreign policy and that his complaints shouldn't set the alarm bells ringing.,neutral
Someone came out of The Two Pheasants and latched the door back to the wall hospitably.,neutral
The fuel gauge had gone on the blink shortly after the start.,sadness
In the Army someone has to carry the can.,neutral
They're in a Catch 22 situation.,neutral
"Ah, that is the crux of the matter, is it not?",neutral
"It's an embarrassing thing for a fault-tolerant vendor to have to say, but a bug in Guardian for the Tandem Computers Inc NonStop CLX machines caused them to reset their clocks to December 1,1983 on November 1, causing systems with time-dependent programs to go haywire.",sadness
She was in dire straits.,sadness
"Yeah, very much a last resort and it's usually, erm as a result of ill treatment.",neutral
"They viewed such methods as a necessary evil, unavoidable yet somehow beneath their dignity.",neutral
"The Bookman put on a brave face and smiled, but Endill knew there was nothing to smile about.",sadness
But we are saved by the bell.,joy
"Trained as they were, the psychiatrists on the screening tests had failed to scratch the surface of her most secret place.",sadness
"You spell trouble, and I want you out of the way.",anger
"The cost of redeveloping a dilapidated shopping arcade into flats could spiral out of control, a councillor has warned.",surprise
"If he wasn't there then I would say that you you'd be on a sticky wicket, because most terms of employment say that if you er have a driving licence and you lose it then your employment will automatically finish.",neutral
"She paused for a moment to watch Rose, who by now resembled a tar baby stuck all over with dirty wool.",neutral
Mr Ridley would not be drawn on the thorny issue of rail privatisation other then to say that investment was urgently needed in Britain.,neutral
"The submersible rose higher in the dock, the overflowing sea rushing like a tide over their boots.",neutral
"But, somehow, he sensed that that would be an uphill battle.",neutral
"He got back here late this morning, saying the swap had gone without a hitch and clutching the photograph of Sam we'd been promised.",neutral
"Close shave, that one.",surprise
"Yeah, Geoff. Tell him the coast is clear.",neutral
"And with marks to prove it, that er just sort of one false move and my job with life was over.",neutral
Phil Angell asked him what does it take to risk life and limb.,neutral
Just to be on the safe side.,neutral
"You really do like to sail close to the wind, don't you?",sadness
I could do with forty winks right now and Otley would never miss me.,neutral
"Come on old girl, up the golden stairs, let's hit the hay.",neutral
"I suppose it came into my room for a few minutes to see a book I'd been telling him about, then he left and I hit the sack.",neutral
And then sleep on it.,neutral
I can not sleep a wink now.,sadness
"Like the Carters', the Parsons' marriage was in turn-around, only there it was Dennis who was the sleeping partner.",neutral
"She ended a bedraggled also-ran, trailing in ninth.",neutral
But if you blow the whole lot on celebrating you will be back to square one.,neutral
The tree was destroyed before it could bear fruit.,sadness
Never get anything done in this life if you don't chance your arm.,neutral
"Anne Dawson, had your chips?",surprise
Sure an' they must be pleased seein' the geddle come up in the world like she has.,joy
Today's sticker is from the French Grand Prix he won to get back on course for the title with his sixth superb victory.,joy
He says that he managed to stay on the crest of the wave.,neutral
"As far as I'm concerned, community care's dead in the water.",neutral
"It was all downhill to the causeway, and the turf was smooth.",neutral
But I draw a blank with hazelnuts.,neutral
McLeish smiled to himself at the swift fall from grace in the postscript.,joy
"While all her instincts balked against becoming too enmeshed with Vitor, she seemed destined to fight a losing battle.",sadness
It was a test that the Three-Ninetieth passed with flying colours destroying thirteen enemy aircraft and achieving excellent bombing results.,joy
Aunt May is only the front runner.,neutral
If the money was ploughed back into dog racing  tracks could improve amenities and strengthen security which would encourage more people to go to the dogs.,neutral
"Erm, should the house go up in smoke, Theresa across the road run to her.",neutral
The great creature fell on its knees in the snow.,neutral
The station which persuaded him to make a comeback says it can't believe its luck.,joy
They therefore faced no option other than to make a go of the business.,neutral
"Right, they're the make or break areas which comprise your job.",neutral
I'm not getting anywhere my legs aren't long enough,sadness
He married someone else in 1860 and drops out of the picture.,sadness
He says well if you want to pack it in love.,joy
"And if Emily had expected Craig to ride in on a white charger and save the day, she had been doomed to disappointment.",sadness
"Skinflint Ebeneza is played by showbiz legened Anthony Newely, who starred in several smash hit musicals including Stop the World I Want to Get Off.",neutral
"And anything that's not on the up and up is, well I think it's detrimental to a mans life.",neutral
Have you got a wooden spoon there?,neutral
"Now, was this forty thousand pounds a bolt from the blue or did you know it was coming to you?",neutral
"It was my 85th birthday recently and out of the blue, a letter arrived from my daughter containing tickets for a four-day trip to Paris.",surprise
"He had to do a double take, bumping into a filing cabinet.",surprise
Everyone looked round and Biff's jaw dropped.,surprise
She almost jumped out of her skin when she saw it.,surprise
"The North Tees hospital trust will be a nine-day wonder, Labour's health spokesman Robin Cook said yesterday.",neutral
Wesley Smith Seeing is believing the videophone which takes the blind out of date.,neutral
I say wonders will never cease I have just written a receipt  and I have put it in her envelope.,surprise
"Now though, the gloves are off.",anger
"What do they say, they're up in arms?",anger
"Well, I think cause suffering whatever it happens, but, surely why, I mean the elderly had to suffer through the wars so why should they have to suffer again now?",neutral
How long that will last is a moot point.,neutral
"I managed to win a couple of quid on Deano to score the first goal, at odds of 7-1.",joy
"Perhaps a bird had carried it down, as the dove had borne the olive branch.",neutral
"Over my dead body, I said.",anger
Bernice made a vow never to pick a fight with him.,joy
Don't you pick holes in my religion.,anger
"I might be wrong, but I don't think so, but I have to sit on the fence you see as I get into trouble.",neutral
"The ad-man opposite had been casting meaningful glances at her all evening, and the likeliest explanation seemed to be that she and Roger were doing a number together and I'd inadvertently got caught in the crossfire.",surprise
"They wondered why it was that the storm had left them in this stifling, steamy condition when storms were supposed to clear the air.",surprise
No we've got we've got twenty or thirty girls back there hammer and tongs.,neutral
"The two bodies are often at loggerheads, and there are constant disputes over methods.",anger
All hell broke loose.,neutral
But Ilona's alter-ego remains a bone of contention between them.,anger
Will you bury the hatchet for a while and dance with me?,neutral
"She was tempted to call his bluff, hardly able to believe he'd carry out his threat.",surprise
"Now if we were actually to do that in our service books, which is what one of the things that the Methodist conference suggests we consider, just crossing out and putting in the correct non-sexists language, I bet you that eighty percent of our church would be up in arms.",anger
"Somebody's in a black mood, they were objecting to that.",anger
You're a bit cheesed off are you Teresa?,anger
"Meanwhile, the bristling bloodhounds of the sea lift the flesh along their backs, foam at the mouth dramatically and drop their heads to sniff for tracks.",neutral
"Oh yeah, yeah used to get on my nerves.",anger
Officers at Darlington Borough Council say the gloves are off in the battle for compensation over the town's 12m Dolphin Centre sports complex.,neutral
"If I meet a new act, I always try and assess their maturity in order to judge whether they might go off the deep end as soon as they have success.",neutral
He'd go spare.,anger
"Well, he did rather harp on what a lot of money he spent.",neutral
"Hey, d' you hear about the fire-eater who couldn't go anywhere without meeting an old flame, made him feel really hot under the collar.",sadness
Can't you mind your own business?,anger
"This quick temper that flared at nothing, that was new.",anger
"Glancing at those muscular knees, ruddy beneath the hem of his pleated tunic, she made up her mind that if he ever attempted to spank her again she would scream blue murder.",anger
"Now she could see red houses, swimming-pools, race tracks, skyscrapers sticking up like teeth, and roads and railways so uniformly crisscross they seemed like tiles on a vast kitchen floor.",neutral
My glasses are all steamed up.,neutral
Did he want me to eat shit or the words stick in my throat and choke me?,anger
"It makes my blood boil, it's sacrilege.",anger
Well I mean now basically the right question about a riff-raff goes back to the old idea whether you're going too far.,neutral
"Clive Anderson O, while the mighty Sultans take the biscuit.",neutral
"When the rations were yet again reduced, that was really the last straw.",anger
"Yeah, or hold your breath for fifteen to thirty minutes.",neutral
"Put it on at seven o'clock er Emmerdale Farm, but you see when it goes on you feel as though you're tongue tied all be completely anonymous these are all same, but they're different.",neutral
A trip to the loo brought to mind the childhood phrase ants in your pants.,neutral
"I think that these articles will hit home, cause a stir, such a stir as Henry Mayhew created some time ago when he, too, wrote of the cabined and confined lives of the capital's poor.",sadness
"I was sitting on the edge of my seat, jumping up and down, shouting.",joy
"Millions of carers argue that they bear the brunt of the job... without recognition, or proper payment.",sadness
The only thing I'm bent out of shape about is that nobody knows it's a different pickup everyone thinks it's a regular Trembucker.,anger
She says it was too close to home and it could easily have been them.,neutral
"We watch as friendships come apart at the seams, as lives of promise collapse under the weight of illness or despair or disillusion, but there is a reckless exhilaration about it all.",neutral
She was cut to the quick by the accusation.,sadness
The soft sound of voiding filled the air as he rolled over in agony like a fish out of water.,sadness
"Well, in the morning, when you've got over your fit of pique, about I don't know what, I'll expect an apology from you.",anger
"For Pete's sake woman, get a grip on yourself.",anger
Hard as nails. a real bugger. particularly about money.,neutral
"But parents, British Aerospace, say no change of heart.",neutral
I told him there were no hard feelings and that I was only thinking of the club.,neutral
The 8 successful trips so far speak volumes.,joy
I need to let off steam.,anger
"If you're good at do-it-yourself, then fine, have a go, if you're not  this particularly applies to the gents, swallow your pride and get somebody in to do it for you.",neutral
How musical the river and how charming the trees whispering sweet nothings as we pass.,joy
"Devices and Desires, a large concrete and plastic excretion, results from Allen's meditations on the saying, wear your heart on your sleeve.",neutral
"But if by some extraordinary chance you should one day wander into a forest and catch a glimpse of a Minpin, then hold your breath and thank your lucky stars because up to now, so far as I know, no one excepting Little Billy has ever seen one.",neutral
It's probably the aspirin sweating the chill out.,neutral
Just feast your eyes on Chichester's winning municipal car park.,neutral
Men propping up the bar over lunch will bewail the loss of earlier freedoms when they were footloose and fancy free.,sadness
"The eating had ended, and the drinking was in full swing.",joy
"You're full of the joys of spring at the moment, so make the most of this harmonious period.",joy
"Me friend over in Norway, she said she's she got over there and sat down and she thought, yes, she's got the Complete Works of Shakespeare, I'll have a whale of a time trying to read it, she picks up the book, it's all in Norwegian.",sadness
Let Your Hair Down' boasts a Beatles riff and a Michael Hutchence vocal.,joy
"Right, Sergeant, you take your boy elsewhere and I'll see what jolly Jacko, the life and soul of the party, wants.",neutral
You want to have a good time and paint the town red this weekend.,joy
The party is over.,sadness
Well I said I think he was pulling your leg.,neutral
"He probably was told to go home and take it easy, you know.",neutral
"Dorothy Snook, of Bristol, will be on cloud nine after a stay at the Hereford Moat Hotel, which includes flying lessons, a balloon flight and a helicopter lesson.",joy
"She supposed she was feeling a bit down in the dumps, apprehensive too about celebrating Christmas Day at the Danbys.",sadness
He had never seen Karr looking so down in the mouth.,sadness
He was grinning from ear to ear and pointing his finger up to the flies.,joy
The reason why the Cheshire cheesemakers saw fit to add a grinning cat to their product was because the expression to' grin like a Cheshire Cat' was already in use for another reason altogether.,neutral
"Oh, he's on the telly, he must be happy as Larry.",joy
"My heart sinks, the great indefiniteness of the world is spreading through the files like damp.",sadness
Our hockey girls jump for joy as Jane Sixsmith scores the goal that clinched a bronze medal.,joy
"Chairman all I've heard so far is music to my ears er thank you. I'd like to er say one or two words before er moving the amendment and I, I'm very pleased to to hear that the two are to be incorporated as it were into this one.",joy
He's as pleased as Punch about it.,joy
"Maxine Barrie, the Shirley Bassey lookalike who came out on top in the Granada TV Stars In Your Eyes programme, is appearing tonight at the Shotton Hall Banqueting Suite, Peterlee in a Valentine's Night Special.",neutral
She was in seventh heaven.,joy
Good god ur Susan will be thrilled to bits if you went again.,joy
But Princess Di was tickled pink yesterday by this new portrait.,joy
"Anyway, she's on top of the world.",joy
I'm absolutely walking on air.,joy
Mark'll go bananas I expect.,anger
Your harebrained idea of going to the chap instead of me.,anger
But a man could go nuts sitting around wondering about what might happen.,neutral
"The lady with the upright hair who Gloria said had a screw loose, clattered into the bedroom holding out a steaming jug on a tray.",surprise
You must be stir crazy.,sadness
"Well despite that Freudian slip there, no they don't take problem owners.",neutral
He was so wide of the mark that it made her smile.,joy
I suppose it was not the done thing for a book of Rambles.,neutral
"My attitude on the block was, they know what they're there for, if they overstep the mark they know what to expect.",sadness
"The Marine paused, as if to allow time for any of the three to speak out of turn.",neutral
"If one can speak of a vocal Achilles heel, then Miss Roocroft's is still her cloudy diction.",neutral
The news that oil prices had shot above forty dollars a barrel set alarm bells ringing in E C headquarters in Brussels.,neutral
"He's bit and bridle, ball and chain, a rope to tether me like any other animal.",neutral
Only I had to carry the can for it.,anger
Was this the crux of the matter?,neutral
It isn't always easy for anyone to get to the bottom of every detail of a bill er which refers to earlier legislation.,neutral
"After being left in the lurch like that, she'd probably have talked.",anger
You heard it could be murder?,surprise
A necessary evil for patients like Christine Tweddle.,neutral
"I feel that once parents begin to become too aware of norms, they worry, and therefore unless a child is grossly out of sync, if you like, with their peers, I wouldn't say it would matter, but yes, one would expect a three year old to be talking at one extreme.",neutral
There's one thing about junk food -- it gives you a quick fix of carbohydrates and sugar.,joy
Saved by the bell.,surprise
Take care not to scratch the surface on plastic baths.,neutral
This too may merely serve to let the situation spiral out of control.,surprise
"Maths is absolutely the fundamental stumbling block, isn't it, in a sense?",neutral
They always take the easy way out.,neutral
"Just like the tar baby, eh?",neutral
The launch day saw a few teething problems.,sadness
The Boozebuster went off without a hitch.,neutral
"Parents have been selected to become erm, relatively insensitive to signs of distress in the offspring, because erm, as where they cry wolf all the time, and as a result, erm, parents don't take crying as seriously in children as they do in adults.",neutral
"For more information, and a free booklet called' Look Before You Leap',",neutral
We know employees are being blackmailed with their jobs to risk life and limb so employers can make a fat profit at our expense.,anger
"Sharpe, his message in safe hands, was free to return and watch the French.",neutral
It's her small child who is at stake.,sadness
Watch your step.,neutral
Possibly his mother had fallen asleep at the wheel.,neutral
Forty winks.,neutral
Then the two cups of decaff before you hit the sack.,neutral
"The Seychelles lie in the middle of the Indian Ocean, just a few degrees south of the equator.",neutral
She returned to bed and went out like a light.,neutral
Your mother used to sleep like a log.,neutral
Back to square one again Shel.,sadness
There now let's put this in the bag.,neutral
"And if you ever have word for me that may bear fruit, come and ask entry to me wherever I am.",neutral
The Dalek Killer's led us up a blind alley.,surprise
In similar fashion the bottom fell out of the illustrious 1817 sovereign market in the mid-1970s when investors realised that they were paying 50 per cent over the melt price for a coin minted in millions.,neutral
He looked like the petrol-soaked wreck of a swan come to grief in a polluted river.,neutral
Two goals from Wayne Biggins kept Stoke on course for the Third Division title with a 3-0 home win over Darlington.,neutral
"Cut your losses, Woolley.",neutral
"She's dead in the water, and out of range of our conventional rescue forces.",sadness
"Draper says, the dice are loaded against the parents.",neutral
It's all downhill from now on.,sadness
And she passed with flying colours,joy
"Oxford University's Matthew Syed has got off to a flying start in the Olympic Qualifying tournament in Italy, winning both his opening matches.",joy
But the French auction house has evidently decided to keep its foot in the door of this potentially lucrative market.,neutral
But I'll tell you who Evans has elected front runner.,neutral
"However, if you think your anger is going to get the better of you, then you'd better be realistic and responsible.",neutral
The young members section has come on in leaps and bounds in the last few years.,joy
The insurance business cycle is also at a low ebb.,sadness
I'm not fighting anybody just because they've decided to make a comeback.,neutral
"At this point, technique becomes personal preference, you can either make the cut in the stock first and then prepare the bud for insertion.",neutral
"For a moment, she was looking directly out of the picture.",neutral
Well pack it in both of you.,neutral
Do I pass muster?,neutral
Californians are outsiders over half have travelled thousands of miles for a place in the sun.,neutral
A proper rags to riches saga.,joy
I opened my eyes to the sun riding high over Fair Hill.,neutral
Fraser Digby was trying to save the day when he gave away a penalty,sadness
"You know, sky 's the limit with this.",neutral
The video for the smash hit Walking On Broken Glass.,neutral
"As the season draws to a thrilling climax, with Swansea and Llanelli both bearing down on a possible league and cup double, Pontypridd and Newport get their chance to throw a spanner in the works at the Bank Holiday back-to-back Schweppes Cup semi-finals at the Cardiff Arms Park.",neutral
"In the spring of 1956 both London and Washington decided that all they could do for the moment was to allow the Aswan offer to "" wither on the vine "".",neutral
"He used a wooden spoon to stir the mixture, whistling softly.",joy
I hope she doesn't throw the empty glass out into the void to follow its contents pity the hapless passer-by under that little bolt from the blue.,anger
Then I got a phone call out of the blue from Mandy the next morning.,surprise
Mrs Friar's jaw dropped.,surprise
"Good God, he thought, I should like to do something that would really make her jump out of her skin for once.",surprise
"It won't knock your socks off, but any new species of parrot is pretty exciting.",joy
"But they were some well on, lo and behold, could open the door two or three minutes late.",neutral
"Indeed, there is a tint of punk rock as in a couple of places and this will raise eyebrows vocalist Billy Nicholson sounds like the dreaded John Lydon.",surprise
"John was standing rooted to the spot, his expression stony.",anger
"If you're still not convinced, seeing is believing.",surprise
"I can't believe it, wonders will never cease.",surprise
Elves and Men had come to blows in the past and might do so again.,neutral
Officers at Darlington Borough Council say the gloves are off in the battle for compensation over the town's 12m Dolphin Centre sports complex.,anger
Combination techniques between two adversaries are pretty much tit for tat.,neutral
Southwold are up in arms with it.,anger
"Poor man was through the wars, wasn't he?",sadness
"You've been in the wars rather, haven't you?",neutral
"It is, and no doubt will remain, a moot point whether, in these events, the old parliaments were abolished and replaced by novel creations, or whether a pre-existing parliament was merely renamed.",neutral
The European parliament is at odds with the Commission and member states over the draft directive covering working conditions for employees sent to another EC country under contract to provide a specific service.,neutral
"Over my dead body,' Mitch stormed.",anger
"I have constructed a kitchen out of flatpacks with only one minor nervous breakdown and one remarkable shouting match involving my wife, her mother, myself and how a length of pine beading ought to be attached to several wall cupboards.",joy
"I'll give you where's the kid... she's your daughter, Roy Ryan, and you fought hammer and tongs to marry her mother.",neutral
"Though he never forgave me, or my mother for having helped me, both into his world and out of it, he was sufficiently my father to let sleeping dogs lie.",neutral
For almost 18 months Margaret Thatcher and Nigel Lawson have been at loggerheads over sterling.,anger
His production of Mrs Warren's Profession for the National Theatre in 1971 steered cunningly clear of melodrama his Much Ado About Nothing for the Royal Shakespeare Company in 1971 featured white parasols and sun-dappled lawns that seemed to evoke the world of Turgenev.,neutral
So the order's on so I've got to try and argue the toss with her.,neutral
Everyone ought to be up in arms about it.,anger
Why don't you guys get off my back?,anger
"Donald and Jean had disappeared and Mary was in a black mood, striding along and making old Donald gasp.",anger
I'm so cheesed off with you lot can't we do anything about it?,anger
"Who's offside, who's offside for crying out loud?",anger
But er you know used to cut it out of er big chunks.,neutral
"But vegetarianism is purely a matter of choice and there's no people that harp on about you shouldn't eat meat, get on my nerves.",anger
"Give it a rest, Jack.",neutral
"Mrs Mangle would be mortified, Harold horrified... and Scott would go spare.",surprise
Joe thought it was wiser to help her get up and fight her hard luck than to harp on it.,surprise
And people can also get pretty hot under the collar on Central Weekend.,anger
"I was going to make a song and dance when we got the 100th subscriber, but 98's near enough.",neutral
He appears to have a quick temper and uses his hands continually when he speaks.,anger
It made her want to rant and rave and kick out at something - preferably him.,anger
She was ready to scream blue murder when the flap landed on her tender slit.,anger
Matilda was also beginning to see red.,anger
"He held his temper on a pretty short fuse, and it was as liable to explode in the face of a headmaster as in that of a dustman.",anger
Their steamed up windows excited George.,joy
It's a subject that makes my blood boil and disappointments have left me a blister short of swearing.,anger
"Consequently, some doctors believe that ignorance is bliss.",neutral
"Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.",neutral
"Early in the 1970s, the BBC Horizon film' Joey', based on the book' Tongue Tied', a true life autobiography by Joey Deacon about his life in a mental hospital.",neutral
The fans at fever pitch.,joy
All this when her only motivation was to go the extra mile under all circumstances.,neutral
Wimbledon had been expected to bear the brunt of the FA's displeasure because of their past record.,sadness
You are beside yourself.,anger
"When Lucy suggested a quick drink, Jay was cut to the quick and described herself, with sparse and ironic regret, as working late.",sadness
Maybe this was in a fit of pique when the relationship was down rather than up.,anger
"'OK, A apple,' said Rufus, conscious of his Freudian slip.",neutral
I don't think you should let yourself get worked up like that.,anger
"No hard feelings, I can understand your concern.",neutral
He's as pleased as Punch about it.,joy
And the brothers who are getting all steamed up about their driving test.,anger
In a stew?,anger
But if you were' with it' you watched the Saturday pop show Thank Your Lucky Stars which was hosted by Brian Matthew.,neutral
"Mike was wearing a jester's outfit with bells on, one leg red and the other leg yellow.",surprise
Chill out with winter fashion.,neutral
I was in my element.,joy
"On a good day, it only takes a glimpse of blue sky or a tree in blossom to make me feel full of the joys of spring and in love with life",joy
"So to meself I sey, where shall I have a ball?",neutral
"But old Walter, he was such a jolly soul-so bright, and loud, and down-to-earth, so much the life and soul of the party. Not at all my idea of a writer.",surprise
The overiding feeling among local people is one of relief that the party is over.,surprise
"It's all right, I'm only pulling your leg.",joy
Pull the other one.,neutral
Gispy Fiddler put Jonjo on cloud nine with a Royal Ascot win two years ago and was having his first run for almost a year when shaping well behind Bit Of A Lark at Haydock.,joy
When I left you last night you were positively down in the dumps.,sadness
"Jesus ain't arf depressed at seeing his children down in the mouth, me deario.",joy
"There was a tall muscular man of about his own age standing naked before him, grinning from ear to ear.",surprise
She turned to see a very large handsome man holding out a cardigan and grinning like a Cheshire cat.,joy
He had to make his own terms. Ten years later Burton would have been as happy as Larry.,joy
